row_id,legacy_row_id,seed_qid,seed_label,qid,label,target,csv_depth,bfs_depth,parent_qid,parent_label,reaching_property,reaching_property_label,path
row3020,Q1017587|Q4830453,Q1017587,Business Objects,Q4830453,business,1,1,1,Q1017587,Business Objects,P31,instance of,Business Objects --instance of--> business
row3808,Q11103|Q8777,Q11103,Internet Protocol version 4,Q8777,Hypertext Transfer Protocol,1,2,2,Q15836568,computer network protocol,(-)P279,has subclass,Internet Protocol version 4 --instance of--> computer network protocol --has subclass--> Hypertext Transfer Protocol
row3809,Q11103|Q60997816,Q11103,Internet Protocol version 4,Q60997816,video game edition,0,2,2,Q3331189,"version, edition, or translation",(-)P279,has subclass,"Internet Protocol version 4 --instance of--> version, edition, or translation --has subclass--> video game edition"
row3810,Q11103|Q107528122,Q11103,Internet Protocol version 4,Q107528122,musical work version,0,2,2,Q3331189,"version, edition, or translation",(-)P279,has subclass,"Internet Protocol version 4 --instance of--> version, edition, or translation --has subclass--> musical work version"
row3811,Q11103|Q81414,Q11103,Internet Protocol version 4,Q81414,Internet protocol suite,1,2,2,Q15836568,computer network protocol,(-)P279,has subclass,Internet Protocol version 4 --instance of--> computer network protocol --has subclass--> Internet protocol suite
row3812,Q11103|Q1422324,Q11103,Internet Protocol version 4,Q1422324,Telecommunications Management Network,1,2,2,Q15836568,computer network protocol,(-)P279,has subclass,Internet Protocol version 4 --instance of--> computer network protocol --has subclass--> Telecommunications Management Network
row3813,Q11103|Q5394558,Q11103,Internet Protocol version 4,Q5394558,diplomatic edition,0,2,2,Q3331189,"version, edition, or translation",(-)P279,has subclass,"Internet Protocol version 4 --instance of--> version, edition, or translation --has subclass--> diplomatic edition"
row3814,Q11103|Q2900369,Q11103,Internet Protocol version 4,Q2900369,Christian Community Bible,0,2,2,Q3331189,"version, edition, or translation",(-)P279,has subclass,"Internet Protocol version 4 --instance of--> version, edition, or translation --has subclass--> Christian Community Bible"
row4590,Q11155|Q5421990,Q11155,Border Gateway Protocol,Q5421990,exterior gateway protocol,1,1,1,Q11155,Border Gateway Protocol,P31,instance of,Border Gateway Protocol --instance of--> exterior gateway protocol
row365,Q1115586|Q2872764,Q1115586,National Commission on Informatics and Liberty,Q2872764,French independent administrative authority,1,1,1,Q1115586,National Commission on Informatics and Liberty,P31,instance of,National Commission on Informatics and Liberty --instance of--> French independent administrative authority
row366,Q1115586|Q55499415,Q1115586,National Commission on Informatics and Liberty,Q55499415,data protection supervisory authority,1,1,1,Q1115586,National Commission on Informatics and Liberty,P31,instance of,National Commission on Informatics and Liberty --instance of--> data protection supervisory authority
row367,Q1115586|Q18558685,Q1115586,National Commission on Informatics and Liberty,Q18558685,French independent public authority,1,2,2,Q2872764,French independent administrative authority,(-)P279,has subclass,National Commission on Informatics and Liberty --instance of--> French independent administrative authority --has subclass--> French independent public authority
row368,Q1115586|Q1802121,Q1115586,National Commission on Informatics and Liberty,Q1802121,State Commissioner for Data Protection,1,2,2,Q55499415,data protection supervisory authority,(-)P279,has subclass,National Commission on Informatics and Liberty --instance of--> data protection supervisory authority --has subclass--> State Commissioner for Data Protection
row0,Q11163|Q290378,Q11163,User Datagram Protocol,Q290378,internet standard,1,1,1,Q11163,User Datagram Protocol,P31,instance of,User Datagram Protocol --instance of--> internet standard
row1,Q11163|Q15836568,Q11163,User Datagram Protocol,Q15836568,computer network protocol,1,1,1,Q11163,User Datagram Protocol,P31,instance of,User Datagram Protocol --instance of--> computer network protocol
row2,Q11163|Q1422324,Q11163,User Datagram Protocol,Q1422324,Telecommunications Management Network,1,2,2,Q15836568,computer network protocol,(-)P279,has subclass,User Datagram Protocol --instance of--> computer network protocol --has subclass--> Telecommunications Management Network
row3138,Q1125400|Q474157,Q1125400,Confluence,Q474157,collaborative software,1,1,1,Q1125400,Confluence,P31,instance of,Confluence --instance of--> collaborative software
row3139,Q1125400|Q6686945,Q1125400,Confluence,Q6686945,wiki software,1,1,1,Q1125400,Confluence,P31,instance of,Confluence --instance of--> wiki software
row3140,Q1125400|Q107415,Q1125400,Confluence,Q107415,Group decision support systems,0,2,2,Q474157,collaborative software,(-)P279,has subclass,Confluence --instance of--> collaborative software --has subclass--> Group decision support systems
row3141,Q1125400|Q12313595,Q1125400,Confluence,Q12313595,collaborative real-time editor,1,2,2,Q474157,collaborative software,(-)P279,has subclass,Confluence --instance of--> collaborative software --has subclass--> collaborative real-time editor
row3142,Q1125400|Q28135300,Q1125400,Confluence,Q28135300,Workplace from Meta,1,2,2,Q474157,collaborative software,(-)P279,has subclass,Confluence --instance of--> collaborative software --has subclass--> Workplace from Meta
row1351,Q1127220|Q18558685,Q1127220,Conseil supérieur de l'audiovisuel,Q18558685,French independent public authority,1,1,1,Q1127220,Conseil supérieur de l'audiovisuel,P31,instance of,Conseil supérieur de l'audiovisuel --instance of--> French independent public authority
row2940,Q11273|Q27493,Q11273,Moving Picture Experts Group,Q27493,working group,1,1,1,Q11273,Moving Picture Experts Group,P31,instance of,Moving Picture Experts Group --instance of--> working group
row3262,Q11278|Q1077480,Q11278,Hyper-V,Q1077480,hypervisor,1,1,1,Q11278,Hyper-V,P31,instance of,Hyper-V --instance of--> hypervisor
row3263,Q11278|Q26430975,Q11278,Hyper-V,Q26430975,Microsoft Windows component,1,1,1,Q11278,Hyper-V,P31,instance of,Hyper-V --instance of--> Microsoft Windows component
row3264,Q11278|Q1370727,Q11278,Hyper-V,Q1370727,Windows service,1,2,2,Q26430975,Microsoft Windows component,(-)P279,has subclass,Hyper-V --instance of--> Microsoft Windows component --has subclass--> Windows service
row3267,Q1128649|Q1562489,Q1128649,H.323,Q1562489,ITU-T recommendations H-series,1,1,1,Q1128649,H.323,P31,instance of,H.323 --instance of--> ITU-T recommendations H-series
row3268,Q1128649|Q132364,Q1128649,H.323,Q132364,communication protocol,1,1,1,Q1128649,H.323,P31,instance of,H.323 --instance of--> communication protocol
row514,Q11288|Q4485156,Q11288,web server,Q4485156,software feature,1,1,1,Q11288,web server,P31,instance of,web server --instance of--> software feature
row515,Q11288|Q17155032,Q11288,web server,Q17155032,software category,1,1,1,Q11288,web server,P31,instance of,web server --instance of--> software category
row516,Q11288|Q459708,Q11288,web server,Q459708,features of Firefox,0,2,2,Q4485156,software feature,(-)P279,has subclass,web server --instance of--> software feature --has subclass--> features of Firefox
row517,Q11288|Q2392270,Q11288,web server,Q2392270,anti–email spam techniques,0,2,2,Q4485156,software feature,(-)P279,has subclass,web server --instance of--> software feature --has subclass--> anti–email spam techniques
row518,Q11288|Q5439692,Q11288,web server,Q5439692,Features of Skype,0,2,2,Q4485156,software feature,(-)P279,has subclass,web server --instance of--> software feature --has subclass--> Features of Skype
row519,Q11288|Q6407552,Q11288,web server,Q6407552,killer feature,0,2,2,Q4485156,software feature,(-)P279,has subclass,web server --instance of--> software feature --has subclass--> killer feature
row520,Q11288|Q1756442,Q11288,web server,Q1756442,LR parser,0,2,2,Q17155032,software category,(-)P279,has subclass,web server --instance of--> software category --has subclass--> LR parser
row521,Q11288|Q21674818,Q11288,web server,Q21674818,MediaWiki hook,0,2,2,Q4485156,software feature,(-)P279,has subclass,web server --instance of--> software feature --has subclass--> MediaWiki hook
row522,Q11288|Q48835386,Q11288,web server,Q48835386,Feed,0,2,2,Q4485156,software feature,(-)P279,has subclass,web server --instance of--> software feature --has subclass--> Feed
row523,Q11288|Q570871,Q11288,web server,Q570871,email client,0,2,2,Q17155032,software category,(-)P279,has subclass,web server --instance of--> software category --has subclass--> email client
row524,Q11288|Q4434361,Q11288,web server,Q4434361,contact list,0,2,2,Q4485156,software feature,(-)P279,has subclass,web server --instance of--> software feature --has subclass--> contact list
row525,Q11288|Q24839054,Q11288,web server,Q24839054,sticker,0,2,2,Q4485156,software feature,(-)P279,has subclass,web server --instance of--> software feature --has subclass--> sticker
row3032,Q11306265|Q7692348,Q11306265,noise,Q7692348,technical limitation,1,1,1,Q11306265,noise,P31,instance of,noise --instance of--> technical limitation
row3033,Q11306265|Q33104303,Q11306265,noise,Q33104303,concept in physics,1,1,1,Q11306265,noise,P31,instance of,noise --instance of--> concept in physics
row3034,Q11306265|Q7554305,Q11306265,noise,Q7554305,Software incompatibility,0,2,2,Q7692348,technical limitation,(-)P279,has subclass,noise --instance of--> technical limitation --has subclass--> Software incompatibility
row3035,Q11306265|Q7275763,Q11306265,noise,Q7275763,RAM limit,0,2,2,Q7692348,technical limitation,(-)P279,has subclass,noise --instance of--> technical limitation --has subclass--> RAM limit
row3036,Q11306265|Q1221006,Q11306265,noise,Q1221006,maximum operating altitude,0,2,2,Q7692348,technical limitation,(-)P279,has subclass,noise --instance of--> technical limitation --has subclass--> maximum operating altitude
row3037,Q11306265|Q852894,Q11306265,noise,Q852894,Year 2010 problem,0,2,2,Q7692348,technical limitation,(-)P279,has subclass,noise --instance of--> technical limitation --has subclass--> Year 2010 problem
row3038,Q11306265|Q18210350,Q11306265,noise,Q18210350,bottleneck,0,2,2,Q7692348,technical limitation,(-)P279,has subclass,noise --instance of--> technical limitation --has subclass--> bottleneck
row3930,Q1135046|Q15836568,Q1135046,secure copy protocol,Q15836568,computer network protocol,1,1,1,Q1135046,secure copy protocol,P31,instance of,secure copy protocol --instance of--> computer network protocol
row3931,Q1135046|Q8795,Q1135046,secure copy protocol,Q8795,Internet Protocol,1,2,2,Q15836568,computer network protocol,(-)P279,has subclass,secure copy protocol --instance of--> computer network protocol --has subclass--> Internet Protocol
row3932,Q1135046|Q8777,Q1135046,secure copy protocol,Q8777,Hypertext Transfer Protocol,1,2,2,Q15836568,computer network protocol,(-)P279,has subclass,secure copy protocol --instance of--> computer network protocol --has subclass--> Hypertext Transfer Protocol
row1775,Q1135914|Q188267,Q1135914,event-driven programming,Q188267,programming paradigm,1,1,1,Q1135914,event-driven programming,P31,instance of,event-driven programming --instance of--> programming paradigm
row1776,Q1135914|Q66747126,Q1135914,event-driven programming,Q66747126,computer science term,1,1,1,Q1135914,event-driven programming,P31,instance of,event-driven programming --instance of--> computer science term
row1777,Q1135914|Q531152,Q1135914,event-driven programming,Q531152,declarative programming,1,2,2,Q188267,programming paradigm,(-)P279,has subclass,event-driven programming --instance of--> programming paradigm --has subclass--> declarative programming
row1778,Q1135914|Q17092526,Q1135914,event-driven programming,Q17092526,Interface-based programming,1,2,2,Q188267,programming paradigm,(-)P279,has subclass,event-driven programming --instance of--> programming paradigm --has subclass--> Interface-based programming
row1779,Q1135914|Q28453809,Q1135914,event-driven programming,Q28453809,purely functional programming,1,3,3,Q531152,declarative programming,(-)P279,has subclass,event-driven programming --instance of--> programming paradigm --has subclass--> declarative programming --has subclass--> purely functional programming
row1780,Q1135914|Q528588,Q1135914,event-driven programming,Q528588,constraint programming,1,3,3,Q531152,declarative programming,(-)P279,has subclass,event-driven programming --instance of--> programming paradigm --has subclass--> declarative programming --has subclass--> constraint programming
row1781,Q1135914|Q193076,Q1135914,event-driven programming,Q193076,functional programming,1,3,3,Q531152,declarative programming,(-)P279,has subclass,event-driven programming --instance of--> programming paradigm --has subclass--> declarative programming --has subclass--> functional programming
row1782,Q1135914|Q275603,Q1135914,event-driven programming,Q275603,logic programming,1,3,3,Q531152,declarative programming,(-)P279,has subclass,event-driven programming --instance of--> programming paradigm --has subclass--> declarative programming --has subclass--> logic programming
row1783,Q1135914|Q1172543,Q1135914,event-driven programming,Q1172543,dataflow programming,1,3,3,Q531152,declarative programming,(-)P279,has subclass,event-driven programming --instance of--> programming paradigm --has subclass--> declarative programming --has subclass--> dataflow programming
