row_id,legacy_row_id,seed_qid,seed_label,qid,label,target,prediction,classification,confidence,depth,reaching_property,reaching_property_label
row590,Q38076|Q18509232,Q38076,McDonald’s,Q18509232,fast food restaurant chain,1,1,INCLUDE,0.95,1,P31,instance of
row591,Q38076|Q76384698,Q38076,McDonald’s,Q76384698,ammunication factory,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row592,Q38076|Q64514542,Q38076,McDonald’s,Q64514542,parking lot company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row593,Q38076|Q14942280,Q38076,McDonald’s,Q14942280,petrochemical company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row594,Q38076|Q1195245,Q38076,McDonald’s,Q1195245,beauty salon,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row595,Q38076|Q1132207,Q38076,McDonald’s,Q1132207,business incubator,0,0,EXCLUDE,0.92,2,(-)P279,has subclass
row596,Q38076|Q107171122,Q38076,McDonald’s,Q107171122,Made in Hungary,0,0,NOT_VISITED,,2,(-)P279,has subclass
row597,Q38076|Q12817454,Q38076,McDonald’s,Q12817454,agricultural firm,0,0,EXCLUDE,0.85,2,(-)P279,has subclass
row598,Q38076|Q19509097,Q38076,McDonald’s,Q19509097,cigarette brand,0,0,NOT_VISITED,,2,(-)P279,has subclass
row599,Q38076|Q55635949,Q38076,McDonald’s,Q55635949,tobacco factory,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row600,Q38076|Q30765558,Q38076,McDonald’s,Q30765558,cement company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row601,Q38076|Q11032,Q38076,McDonald’s,Q11032,newspaper,0,0,EXCLUDE,1.0,2,(-)P279,has subclass
row602,Q38076|Q161726,Q38076,McDonald’s,Q161726,multinational corporation,1,1,INCLUDE,0.85,2,(-)P279,has subclass
row603,Q38076|Q64583968,Q38076,McDonald’s,Q64583968,artist management,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row604,Q38076|Q2534781,Q38076,McDonald’s,Q2534781,event management company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row606,Q38076|Q967140,Q38076,McDonald’s,Q967140,media agency,0,0,EXCLUDE,0.97,2,(-)P279,has subclass
row607,Q38076|Q105547053,Q38076,McDonald’s,Q105547053,UK cable company,0,0,EXCLUDE,1.0,2,(-)P279,has subclass
row608,Q38076|Q3661311,Q38076,McDonald’s,Q3661311,fashion house,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row609,Q38076|Q133744,Q38076,McDonald’s,Q133744,tour operator,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row610,Q38076|Q96603167,Q38076,McDonald’s,Q96603167,tourism agency,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row611,Q38076|Q10691563,Q38076,McDonald’s,Q10691563,taxicab company,0,0,EXCLUDE,1.0,2,(-)P279,has subclass
row612,Q38076|Q1369723,Q38076,McDonald’s,Q1369723,Web Agency,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row613,Q38076|Q25112142,Q38076,McDonald’s,Q25112142,dental service organization,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row614,Q38076|Q1058914,Q38076,McDonald’s,Q1058914,software company,0,0,EXCLUDE,1.0,2,(-)P279,has subclass
row615,Q38076|Q110484183,Q38076,McDonald’s,Q110484183,cigarette company,0,0,EXCLUDE,1.0,2,(-)P279,has subclass
row616,Q38076|Q770881,Q38076,McDonald’s,Q770881,online casino,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row617,Q38076|Q786820,Q38076,McDonald’s,Q786820,automobile manufacturer,0,0,EXCLUDE,0.97,2,(-)P279,has subclass
row618,Q38076|Q27038993,Q38076,McDonald’s,Q27038993,food establishment,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row619,Q38076|Q1331793,Q38076,McDonald’s,Q1331793,media company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row620,Q38076|Q1341478,Q38076,McDonald’s,Q1341478,energy company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row621,Q38076|Q7246213,Q38076,McDonald’s,Q7246213,private intelligence agency,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row622,Q38076|Q3487908,Q38076,McDonald’s,Q3487908,venture capital firm,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row623,Q38076|Q2085381,Q38076,McDonald’s,Q2085381,publisher,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row624,Q38076|Q20015305,Q38076,McDonald’s,Q20015305,large business,1,1,INCLUDE,0.85,2,(-)P279,has subclass
row625,Q38076|Q109729298,Q38076,McDonald’s,Q109729298,art dealer,0,0,EXCLUDE,1.0,2,(-)P279,has subclass
row626,Q38076|Q19644607,Q38076,McDonald’s,Q19644607,pharmaceutical company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row627,Q38076|Q80359036,Q38076,McDonald’s,Q80359036,alcohol brand,0,0,NOT_VISITED,,2,(-)P279,has subclass
row628,Q38076|Q25461160,Q38076,McDonald’s,Q25461160,syndicate,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row629,Q38076|Q1529128,Q38076,McDonald’s,Q1529128,postal service,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row630,Q38076|Q2914704,Q38076,McDonald’s,Q2914704,advertising network,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row632,Q38076|Q476118,Q38076,McDonald’s,Q476118,reinsurance,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row633,Q38076|Q14635346,Q38076,McDonald’s,Q14635346,multi-channel network,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row634,Q38076|Q104807662,Q38076,McDonald’s,Q104807662,cathedral in the desert,0,0,EXCLUDE,1.0,2,(-)P279,has subclass
row635,Q38076|Q4387609,Q38076,McDonald’s,Q4387609,architectural firm,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row636,Q38076|Q1756711,Q38076,McDonald’s,Q1756711,video rental shop,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row637,Q38076|Q1520069,Q38076,McDonald’s,Q1520069,bottling company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row638,Q38076|Q2519914,Q38076,McDonald’s,Q2519914,brand name,1,0,NOT_VISITED,,2,(-)P279,has subclass
row640,Q38076|Q20488450,Q38076,McDonald’s,Q20488450,mobile phone series,0,0,NOT_VISITED,,2,(-)P279,has subclass
row641,Q38076|Q5346803,Q38076,McDonald’s,Q5346803,social business,0,0,EXCLUDE,0.85,2,(-)P279,has subclass
row642,Q38076|Q56876011,Q38076,McDonald’s,Q56876011,private corporation,1,0,EXCLUDE,0.92,2,(-)P279,has subclass
row643,Q38076|Q1200676,Q38076,McDonald’s,Q1200676,design agency,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row644,Q38076|Q18388277,Q38076,McDonald’s,Q18388277,technology company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row645,Q38076|Q23670565,Q38076,McDonald’s,Q23670565,professional services firm,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row646,Q38076|Q811930,Q38076,McDonald’s,Q811930,construction business,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row647,Q38076|Q15634581,Q38076,McDonald’s,Q15634581,design company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row648,Q38076|Q90302516,Q38076,McDonald’s,Q90302516,tobacco company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row649,Q38076|Q16274795,Q38076,McDonald’s,Q16274795,shipbuilding company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row650,Q38076|Q1917775,Q38076,McDonald’s,Q1917775,music publishing company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row651,Q38076|Q11294827,Q38076,McDonald’s,Q11294827,camera manufacturer,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row652,Q38076|Q748645,Q38076,McDonald’s,Q748645,shipping agent,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row653,Q38076|Q5465569,Q38076,McDonald’s,Q5465569,Foodservice distributor,1,1,INCLUDE,0.8,2,(-)P279,has subclass
row654,Q38076|Q765517,Q38076,McDonald’s,Q765517,credit rating agency,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row655,Q38076|Q2401749,Q38076,McDonald’s,Q2401749,telecommunication company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row656,Q38076|Q5384579,Q38076,McDonald’s,Q5384579,Equipment rental,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row657,Q38076|Q2961813,Q38076,McDonald’s,Q2961813,local TV channel,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row659,Q38076|Q2442401,Q38076,McDonald’s,Q2442401,record company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row660,Q38076|Q3307920,Q38076,McDonald’s,Q3307920,console manufacturer,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row661,Q38076|Q3117865,Q38076,McDonald’s,Q3117865,hotel group,0,0,EXCLUDE,0.9,2,(-)P279,has subclass
row662,Q38076|Q3842318,Q38076,McDonald’s,Q3842318,Made in Italy,0,0,NOT_VISITED,,2,(-)P279,has subclass
row663,Q38076|Q3063988,Q38076,McDonald’s,Q3063988,Made in France,0,0,NOT_VISITED,,2,(-)P279,has subclass
row664,Q38076|Q11885129,Q38076,McDonald’s,Q11885129,artist agency,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row665,Q38076|Q63020365,Q38076,McDonald’s,Q63020365,tiny forest,0,0,NOT_VISITED,,2,(-)P279,has subclass
row666,Q38076|Q4116756,Q38076,McDonald’s,Q4116756,Tourism in Saudi Arabia,0,0,EXCLUDE,0.98,2,(-)P279,has subclass
row667,Q38076|Q1466031,Q38076,McDonald’s,Q1466031,funeral home,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row668,Q38076|Q30899001,Q38076,McDonald’s,Q30899001,software distributor,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row669,Q38076|Q1266169,Q38076,McDonald’s,Q1266169,telephone company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row670,Q38076|Q771063,Q38076,McDonald’s,Q771063,dating agency,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row671,Q38076|Q946499,Q38076,McDonald’s,Q946499,cruise line,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row672,Q38076|Q721067,Q38076,McDonald’s,Q721067,professional wrestling promotion,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row673,Q38076|Q3393867,Q38076,McDonald’s,Q3393867,seafood market,0,0,EXCLUDE,0.85,2,(-)P279,has subclass
row674,Q38076|Q811404,Q38076,McDonald’s,Q811404,Bauhof,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row675,Q38076|Q1057214,Q38076,McDonald’s,Q1057214,private military company,0,0,EXCLUDE,1.0,2,(-)P279,has subclass
row676,Q38076|Q920671,Q38076,McDonald’s,Q920671,parapharmacy,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row677,Q38076|Q2538889,Q38076,McDonald’s,Q2538889,weapons manufacturing company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row678,Q38076|Q45069022,Q38076,McDonald’s,Q45069022,skateboarding company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row679,Q38076|Q30103124,Q38076,McDonald’s,Q30103124,hospital group,0,0,EXCLUDE,0.97,2,(-)P279,has subclass
row680,Q38076|Q936518,Q38076,McDonald’s,Q936518,aerospace manufacturer,0,0,EXCLUDE,0.97,2,(-)P279,has subclass
row681,Q38076|Q1318768,Q38076,McDonald’s,Q1318768,snack bar,1,1,INCLUDE,0.88,2,(-)P279,has subclass
row682,Q38076|Q507443,Q38076,McDonald’s,Q507443,pharmaceutical industry,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row683,Q38076|Q22687,Q38076,McDonald’s,Q22687,bank,0,0,EXCLUDE,0.97,2,(-)P279,has subclass
row684,Q38076|Q108915260,Q38076,McDonald’s,Q108915260,sexual entertainment venue,0,0,EXCLUDE,1.0,2,(-)P279,has subclass
row685,Q38076|Q1757263,Q38076,McDonald’s,Q1757263,moving company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row686,Q38076|Q1116826,Q38076,McDonald’s,Q1116826,private security company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row687,Q38076|Q3579160,Q38076,McDonald’s,Q3579160,newspaper publisher,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row688,Q38076|Q1817883,Q38076,McDonald’s,Q1817883,furniture manufacturer,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row689,Q38076|Q60770436,Q38076,McDonald’s,Q60770436,Deep tech,0,0,EXCLUDE,0.97,2,(-)P279,has subclass
row690,Q38076|Q8007048,Q38076,McDonald’s,Q8007048,nail salon,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row691,Q38076|Q5466628,Q38076,McDonald’s,Q5466628,for-profit corporation,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row692,Q38076|Q1137109,Q38076,McDonald’s,Q1137109,video game publisher,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row693,Q38076|Q2990216,Q38076,McDonald’s,Q2990216,mining company,0,0,EXCLUDE,0.97,2,(-)P279,has subclass
row694,Q38076|Q613142,Q38076,McDonald’s,Q613142,law firm,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row695,Q38076|Q102167691,Q38076,McDonald’s,Q102167691,Communist Chinese Military Companies,0,0,EXCLUDE,1.0,2,(-)P279,has subclass
row696,Q38076|Q97579135,Q38076,McDonald’s,Q97579135,piano manufacturing company,0,0,EXCLUDE,0.97,2,(-)P279,has subclass
row698,Q38076|Q18127,Q38076,McDonald’s,Q18127,record label,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row699,Q38076|Q29885033,Q38076,McDonald’s,Q29885033,cosmetics manufacturer,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row700,Q38076|Q7257732,Q38076,McDonald’s,Q7257732,public electricity supplier,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row701,Q38076|Q291240,Q38076,McDonald’s,Q291240,car rental company,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row702,Q38076|Q1406985,Q38076,McDonald’s,Q1406985,transmission system operator for gas,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row70,Q381|Q5276054,Q381,Ubuntu,Q5276054,digital commons,1,1,INCLUDE,0.9,1,P31,instance of
row71,Q381|Q72688,Q381,Ubuntu,Q72688,Xubuntu,1,1,INCLUDE,1.0,1,(-)P279,has subclass
row72,Q381|Q20983788,Q381,Ubuntu,Q20983788,free operating system,1,1,INCLUDE,1.0,1,P31,instance of
row73,Q381|Q131669,Q381,Ubuntu,Q131669,Linux distribution,1,1,INCLUDE,1.0,1,P31,instance of
row74,Q381|Q11250,Q381,Ubuntu,Q11250,Kubuntu,1,1,INCLUDE,1.0,1,(-)P279,has subclass
row75,Q381|Q12226408,Q381,Ubuntu,Q12226408,Ubuntu Kylin,1,1,INCLUDE,1.0,1,(-)P279,has subclass
row76,Q381|Q27964209,Q381,Ubuntu,Q27964209,Ubuntu Budgie,1,1,INCLUDE,1.0,1,(-)P279,has subclass
row77,Q381|Q18915790,Q381,Ubuntu,Q18915790,Ubuntu MATE,1,1,INCLUDE,1.0,1,(-)P279,has subclass
row79,Q381|Q9135,Q381,Ubuntu,Q9135,operating system,1,1,INCLUDE,1.0,1,P31,instance of
row928,Q38695|Q16920758,Q38695,cooking,Q16920758,food and drink preparation,1,1,INCLUDE,0.95,1,P279,subclass of
row929,Q38695|Q19862406,Q38695,cooking,Q19862406,business,1,0,EXCLUDE,0.85,1,P31,instance of
row930,Q38695|Q61788060,Q38695,cooking,Q61788060,human activity,1,1,INCLUDE,0.95,1,P31,instance of
row931,Q38695|Q17082653,Q38695,cooking,Q17082653,candy making,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row748,Q392500|Q3244038,Q392500,Agence Nationale de la Recherche,Q3244038,public establishment of an administrative nature,1,1,INCLUDE,0.95,1,P31,instance of
row749,Q392500|Q3591561,Q392500,Agence Nationale de la Recherche,Q3591561,public cultural cooperation establishment,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row750,Q392500|Q2826708,Q392500,Agence Nationale de la Recherche,Q2826708,Agence régionale de santé,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row752,Q392500|Q3006228,Q392500,Agence Nationale de la Recherche,Q3006228,crédit municipal,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row753,Q392500|Q423790,Q392500,Agence Nationale de la Recherche,Q423790,urban community,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row755,Q392500|Q423785,Q392500,Agence Nationale de la Recherche,Q423785,community of communes,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row756,Q392500|Q51704864,Q392500,Agence Nationale de la Recherche,Q51704864,national public establishment of an administrative nature,1,1,INCLUDE,0.92,2,(-)P279,has subclass
row198,Q40898|Q484170,Q40898,Nancy,Q484170,commune of France,1,1,INCLUDE,0.95,1,P31,instance of
row199,Q40898|Q1549591,Q40898,Nancy,Q1549591,big city,1,1,INCLUDE,0.95,1,P31,instance of
row211,Q4173330|Q1542938,Q4173330,University of Lorraine,Q1542938,grand établissement,1,1,INCLUDE,0.95,1,P31,instance of
row212,Q4173330|Q3551775,Q4173330,University of Lorraine,Q3551775,university in France,1,1,INCLUDE,0.95,1,P31,instance of
row40,Q42490|Q14406742,Q42490,Asterix,Q14406742,comic book series,1,1,INCLUDE,1.0,1,P31,instance of
row279,Q462|Q431289,Q462,Star Wars,Q431289,brand,1,1,INCLUDE,0.85,1,P31,instance of
row280,Q462|Q19786787,Q462,Star Wars,Q19786787,Archduke of Geonosis,1,0,EXCLUDE,0.9,1,(-)P279,has subclass
row281,Q462|Q196600,Q462,Star Wars,Q196600,media franchise,1,1,INCLUDE,0.95,1,P31,instance of
row145,Q508256|Q11670533,Q508256,Bastille,Q11670533,elevated station,1,1,INCLUDE,0.9,1,P31,instance of
row146,Q508256|Q928830,Q508256,Bastille,Q928830,metro station,1,1,INCLUDE,0.95,1,P31,instance of
row147,Q508256|Q22808403,Q508256,Bastille,Q22808403,station located underground,1,1,INCLUDE,0.9,1,P31,instance of
row482,Q51746|Q15632617,Q51746,Luke Skywalker,Q15632617,fictional human,1,1,INCLUDE,0.95,1,P31,instance of
row483,Q51746|Q33125444,Q51746,Luke Skywalker,Q33125444,character from Star Wars,1,1,INCLUDE,0.95,1,P31,instance of
row484,Q51746|Q15773347,Q51746,Luke Skywalker,Q15773347,film character,1,1,INCLUDE,0.95,1,P31,instance of
row485,Q51746|Q22074477,Q51746,Luke Skywalker,Q22074477,cyborg in a work of fiction,1,0,EXCLUDE,0.95,1,P31,instance of
row486,Q51746|Q11334882,Q51746,Luke Skywalker,Q11334882,Pokémon Professor,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row487,Q51746|Q5199354,Q51746,Luke Skywalker,Q5199354,Cylon,0,0,NOT_VISITED,,2,(-)P279,has subclass
row488,Q51746|Q220652,Q51746,Luke Skywalker,Q220652,Borg,0,0,NOT_VISITED,,2,(-)P279,has subclass
row489,Q51746|Q2265657,Q51746,Luke Skywalker,Q2265657,Phalanx,0,0,NOT_VISITED,,2,(-)P279,has subclass
row490,Q51746|Q3008212,Q51746,Luke Skywalker,Q3008212,Cyberman,0,0,NOT_VISITED,,2,(-)P279,has subclass
row491,Q51746|Q5769360,Q51746,Luke Skywalker,Q5769360,Cimek,0,0,NOT_VISITED,,2,(-)P279,has subclass
row492,Q51746|Q930062,Q51746,Luke Skywalker,Q930062,Toa,0,0,NOT_VISITED,,2,(-)P279,has subclass
row493,Q51746|Q853715,Q51746,Luke Skywalker,Q853715,Dalek,0,0,NOT_VISITED,,2,(-)P279,has subclass
row494,Q51746|Q2351172,Q51746,Luke Skywalker,Q2351172,Evangelion,0,0,NOT_VISITED,,2,(-)P279,has subclass
row249,Q52|Q1293664,Q52,Wikipedia,Q1293664,open content,1,1,INCLUDE,0.95,1,P31,instance of
row250,Q52|Q14827288,Q52,Wikipedia,Q14827288,Wikimedia project,1,1,INCLUDE,1.0,1,P31,instance of
row251,Q52|Q615699,Q52,Wikipedia,Q615699,Internet encyclopedia,1,1,INCLUDE,1.0,1,P31,instance of
row252,Q52|Q15633582,Q52,Wikipedia,Q15633582,MediaWiki website,1,1,INCLUDE,0.95,1,P31,instance of
row254,Q52|Q81311730,Q52,Wikipedia,Q81311730,Miraheze website,0,0,EXCLUDE,0.8,2,(-)P279,has subclass
row255,Q52|Q95948776,Q52,Wikipedia,Q95948776,Le Dico des Ados,0,0,EXCLUDE,0.8,2,(-)P279,has subclass
row256,Q52|Q11853682,Q52,Wikipedia,Q11853682,open encyclopedia,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row257,Q52|Q33120867,Q52,Wikipedia,Q33120867,Wikimedia wiki,1,1,INCLUDE,0.85,2,(-)P279,has subclass
row258,Q52|Q33120876,Q52,Wikipedia,Q33120876,Wikimedia content project,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row259,Q52|Q263,Q52,Wikipedia,Q263,Wikisource,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row703,Q548319|Q13276,Q548319,kouign-amann,Q13276,cake,1,1,INCLUDE,0.95,1,P279,subclass of
row704,Q548319|Q7802,Q548319,kouign-amann,Q7802,bread,1,1,INCLUDE,0.9,1,P31,instance of
row772,Q614362|Q3407440,Q614362,Orange Livebox,Q3407440,wireless router,1,1,INCLUDE,0.95,1,P279,subclass of
row773,Q614362|Q1155692,Q614362,Orange Livebox,Q1155692,DSL modem,1,1,INCLUDE,0.95,1,P279,subclass of
row774,Q614362|Q2424752,Q614362,Orange Livebox,Q2424752,product,1,0,EXCLUDE,0.85,1,P279,subclass of
row775,Q614362|Q11228705,Q614362,Orange Livebox,Q11228705,L-03E,1,1,INCLUDE,0.85,2,(-)P279,has subclass
row776,Q614362|Q2877513,Q614362,Orange Livebox,Q2877513,BT Home Hub,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row777,Q614362|Q11191179,Q614362,Orange Livebox,Q11191179,BF-01D,1,1,INCLUDE,0.88,2,(-)P279,has subclass
row421,Q643290|Q740752,Q643290,RATP,Q740752,transport company,1,1,INCLUDE,0.98,1,P31,instance of
row768,Q6588|Q484170,Q6588,Périgueux,Q484170,commune of France,1,1,INCLUDE,0.95,1,P31,instance of
row371,Q68|Q11019,Q68,computer,Q11019,machine,1,1,INCLUDE,0.95,1,P279,subclass of
row372,Q68|Q1662611,Q68,computer,Q1662611,IT system,1,1,INCLUDE,0.9,1,P279,subclass of
row373,Q68|Q241317,Q68,computer,Q241317,computing platform,1,1,INCLUDE,0.9,1,P279,subclass of
row169,Q718|Q1188693,Q718,chess,Q1188693,mind sport,1,1,INCLUDE,0.95,1,P279,subclass of
row170,Q718|Q5093314,Q718,chess,Q5093314,Chess aesthetics,1,1,INCLUDE,0.95,1,(-)P279,has subclass
row171,Q718|Q131436,Q718,chess,Q131436,board game,1,1,INCLUDE,0.95,1,P31,instance of
row172,Q718|Q7858742,Q718,chess,Q7858742,two-player game,1,1,INCLUDE,0.9,1,P31,instance of
row173,Q718|Q4438147,Q718,chess,Q4438147,game-based sport,1,1,INCLUDE,0.8,1,P31,instance of
row174,Q718|Q573573,Q718,chess,Q573573,abstract strategy game,1,1,INCLUDE,0.95,1,P279,subclass of
row175,Q718|Q287618,Q718,chess,Q287618,sequential game,1,1,INCLUDE,0.9,1,P279,subclass of
row176,Q718|Q299191,Q718,chess,Q299191,chess variant,1,1,INCLUDE,0.95,1,(-)P279,has subclass
row177,Q718|Q2755547,Q718,chess,Q2755547,individual sport,1,1,INCLUDE,0.85,1,P279,subclass of
row178,Q718|Q41595400,Q718,chess,Q41595400,mind game,1,1,INCLUDE,0.9,1,P31,instance of
row179,Q718|Q31629,Q718,chess,Q31629,type of sport,1,1,INCLUDE,0.75,1,P31,instance of
row180,Q718|Q80131,Q718,chess,Q80131,poker,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row181,Q718|Q816261,Q718,chess,Q816261,jogging,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row182,Q718|Q229398,Q718,chess,Q229398,three-dimensional chess,1,1,INCLUDE,0.98,2,(-)P279,has subclass
row183,Q718|Q933844,Q718,chess,Q933844,three-player chess,1,1,INCLUDE,0.98,2,(-)P279,has subclass
row428,Q746413|Q737498,Q746413,Elsevier BV,Q737498,academic journal,1,0,EXCLUDE,0.85,1,P31,instance of
row429,Q746413|Q2085381,Q746413,Elsevier BV,Q2085381,publisher,1,1,INCLUDE,0.95,1,P31,instance of
row430,Q746413|Q1320047,Q746413,Elsevier BV,Q1320047,book publisher,1,1,INCLUDE,0.95,1,P31,instance of
row941,Q76592|Q2985062,Q76592,combinatorics,Q2985062,analytic combinatorics,1,1,INCLUDE,0.98,1,(-)P279,has subclass
row942,Q76592|Q336787,Q76592,combinatorics,Q336787,enumerative combinatorics,1,1,INCLUDE,0.98,1,(-)P279,has subclass
row943,Q76592|Q5535478,Q76592,combinatorics,Q5535478,geometric combinatorics,1,1,INCLUDE,0.98,1,(-)P279,has subclass
row944,Q76592|Q6029708,Q76592,combinatorics,Q6029708,Infinitary combinatorics,1,1,INCLUDE,0.95,1,(-)P279,has subclass
row945,Q76592|Q3532114,Q76592,combinatorics,Q3532114,combinatorial topology,1,1,INCLUDE,0.95,1,(-)P279,has subclass
row946,Q76592|Q56313053,Q76592,combinatorics,Q56313053,Additive combinatorics,1,1,INCLUDE,0.95,1,(-)P279,has subclass
row947,Q76592|Q1936384,Q76592,combinatorics,Q1936384,area of mathematics,1,1,INCLUDE,0.95,1,P279,subclass of
row948,Q76592|Q5422299,Q76592,combinatorics,Q5422299,extremal combinatorics,1,1,INCLUDE,0.98,1,(-)P279,has subclass
row949,Q76592|Q1005603,Q76592,combinatorics,Q1005603,algebraic combinatorics,1,1,INCLUDE,0.98,1,(-)P279,has subclass
row970,Q777|Q6368,Q777,Google Chrome,Q6368,web browser,1,1,INCLUDE,0.95,1,P31,instance of
row971,Q777|Q845620,Q777,Google Chrome,Q845620,mobile browser,1,1,INCLUDE,0.9,1,P31,instance of
row972,Q777|Q266990,Q777,Google Chrome,Q266990,Netscape,1,1,INCLUDE,0.75,2,(-)P279,has subclass
row973,Q777|Q18348827,Q777,Google Chrome,Q18348827,headless browser,0,1,INCLUDE,0.9,2,(-)P279,has subclass
row974,Q777|Q18156733,Q777,Google Chrome,Q18156733,surf,1,1,INCLUDE,0.7,2,(-)P279,has subclass
row975,Q777|Q15477174,Q777,Google Chrome,Q15477174,web browser based on Firefox,1,0,EXCLUDE,0.85,2,(-)P279,has subclass
row976,Q777|Q7708379,Q777,Google Chrome,Q7708379,text-based web browser,1,0,EXCLUDE,0.85,2,(-)P279,has subclass
row977,Q777|Q13733263,Q777,Google Chrome,Q13733263,Internet Explorer 11,1,1,INCLUDE,0.75,2,(-)P279,has subclass
row978,Q777|Q900604,Q777,Google Chrome,Q900604,addres,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row742,Q7935239|Q3539533,Q7935239,Virtuoso Universal Server,Q3539533,triplestore,1,1,INCLUDE,0.98,1,P31,instance of
row743,Q7935239|Q3932296,Q7935239,Virtuoso Universal Server,Q3932296,relational database management system,1,1,INCLUDE,0.97,1,P31,instance of
row744,Q7935239|Q1130645,Q7935239,Virtuoso Universal Server,Q1130645,open-source software,1,1,INCLUDE,0.95,1,P31,instance of
row745,Q7935239|Q215819,Q7935239,Virtuoso Universal Server,Q215819,Microsoft SQL Server,1,1,INCLUDE,0.95,2,(-)P279,has subclass
